0.282345753687366   1.011484393807288   0.000000343347128   0.000000014653394	  -0.000000357766826   
0.190052340788556   0.938511539468634   -0.000000288414571   0.000000736023340	  -0.000000444059569   
0.249237193207575   1.051784615546428   0.000000684492029   -0.000000279555380	  -0.000000405761580   
0.228282896576172   0.913654196505090   -0.000000306710125   0.000000657176723	  -0.000000347940825   
0.186636331502727   1.042684370057024   0.000000942211705   -0.000000410610222	  -0.000000533270756   
0.214618452579705   1.087633928522874   0.000001119018732   -0.000000684329708	  -0.000000437151799   
0.227936182744757   1.024354016748188   0.000000552707890   -0.000000107840867	  -0.000000445048320   
0.245310922661978   1.104481766110523   0.000001012717171   -0.000000631371287	  -0.000000383316833   
0.183406582758419   0.959389981474179   -0.000000101191417   0.000000600597668	  -0.000000496130707   
0.102708870077291   0.920132499079867   -0.000001467538045   0.000002026380188	  -0.000000547504592   
0.167644719042846   0.876129330707282   -0.000000827493252   0.000001165735272	  -0.000000334018094   
0.319817654154793   1.092676445392402   0.000000649408609   -0.000000334008204	  -0.000000316208399   
0.182916101722941   0.944853618553146   -0.000000260945253   0.000000735123573	  -0.000000470427909   
0.263274920920400   0.986029927980374   0.000000204172411   0.000000169698841	  -0.000000373055694   
0.188964981578476   0.922459868383426   -0.000000426990185   0.000000845285065	  -0.000000414501727   
0.180950606274374   0.831880315715217   -0.000000807015484   0.000001053782824	  -0.000000243885599   
0.115444344975801   0.993582450949318   0.000000422721370   0.000000437701693	  -0.000000855897753   
0.231605408270669   1.083995564290151   0.000000982591213   -0.000000568627882	  -0.000000415879729   
0.181231384214204   0.975925860864202   0.000000096641162   0.000000433382023	  -0.000000527417641   
0.068734785083898   0.888138116134716   -0.000002227320261   0.000002580906216	  -0.000000344895279   
0.217923630662208   1.223005217340257   0.000001455266777   -0.000001181272909	  -0.000000276651281   
0.214427943379107   1.032248474594817   0.000000674909644   -0.000000203575148	  -0.000000471935347   
0.155981374470494   0.991352432729302   0.000000325181644   0.000000309684185	  -0.000000632450719   
0.180915496932569   1.085432197392358   0.000001401235471   -0.000000910302099	  -0.000000494726664   
0.235057904672242   1.200843472455052   0.000001346269540   -0.000001051040861	  -0.000000297770499   
0.221306456492581   1.032559705183553   0.000000648691551   -0.000000191452338	  -0.000000457777144   
0.233264549864414   1.080368621773749   0.000000950281559   -0.000000535931302	  -0.000000416147889   
0.146830832249506   1.080226242584247   0.000001802971986   -0.000001236049228	  -0.000000573027247   
0.149770894804561   0.955201982235154   -0.000000322260385   0.000000908719578	  -0.000000580817066   
0.230629407766383   1.025210962785867   0.000000551383090   -0.000000111583215	  -0.000000439997072   
0.230484874369015   1.029129510803287   0.000000584692091   -0.000000144690398	  -0.000000440335395   
0.225860744134497   1.030029479443702   0.000000608846621   -0.000000160187516	  -0.000000449060159   
0.262588533774974   1.067797677967170   0.000000730525236   -0.000000348965409	  -0.000000382581733   
0.187567696485957   0.942683877560447   -0.000000260979185   0.000000721265006	  -0.000000456707574   
0.239073117820073   1.022326590407919   0.000000502916948   -0.000000078504646	  -0.000000424477890   
0.212132270709972   0.981003841611044   0.000000173827009   0.000000285572142	  -0.000000457835426   
0.211055047909754   1.033317248028172   0.000000700329842   -0.000000222037620	  -0.000000478980790   
0.223979283288623   1.033768032791122   0.000000648459621   -0.000000196636731	  -0.000000452378790   
0.122409648610300   0.834654870211168   -0.000001231652154   0.000001472916033	  -0.000000237518765   
0.183698768533435   1.092209813505174   0.000001419587745   -0.000000944377659	  -0.000000479025422   
0.197560804050699   1.049839007188248   0.000000939905974   -0.000000439706070	  -0.000000501916995   
0.229686306777236   1.344476353349897   0.000001335894165   -0.000001155931322	  -0.000000181583940   
0.285614458665421   1.081717247765172   0.000000714751957   -0.000000364410391	  -0.000000351331170   
0.261415707940385   1.152199837539823   0.000001103295885   -0.000000774022293	  -0.000000331354688   
0.279045573528425   1.082558041349387   0.000000743503043   -0.000000386505782	  -0.000000358074709   
0.130319922019842   1.027135903432791   0.000001259022650   -0.000000502073173	  -0.000000759812243   
0.175124248922752   0.907920517006259   -0.000000619272839   0.000001025842514	  -0.000000402128212   
0.195552614285318   0.925574550402162   -0.000000368632420   0.000000782538748	  -0.000000410416958   
0.255256647168388   1.222973807569963   0.000001261943935   -0.000000990247815	  -0.000000273862496   
0.263622315188347   1.131280586998871   0.000001024088055   -0.000000680073766	  -0.000000345922303   
0.191507187907706   0.818994782184243   -0.000000754392485   0.000000980280681	  -0.000000223395930   
0.206797647293563   1.084396403274010   0.000001157214195   -0.000000707347867	  -0.000000452509937   
0.221259382476277   0.893356465310075   -0.000000434896069   0.000000762803988	  -0.000000325163852   
0.345485891667777   1.138732977365405   0.000000725353443   -0.000000441378591	  -0.000000284953965   
0.289667076728863   1.073461246975523   0.000000661025143   -0.000000312560827	  -0.000000349289391   
0.289836391868154   1.199033578935378   0.000001072748384   -0.000000791593900	  -0.000000282931212   
0.209941610014344   1.125915650903097   0.000001351661723   -0.000000957113994	  -0.000000397724963   
0.127587184262214   1.107172039034457   0.000002286968636   -0.000001778387590	  -0.000000516674013   
0.241445546374278   1.134580539901496   0.000001161817304   -0.000000803159755	  -0.000000361036803   
0.242016957968999   0.988918182843061   0.000000234707559   0.000000173533828	  -0.000000407321766   
0.180749933452178   1.008300328302587   0.000000537745493   0.000000019831327	  -0.000000557055987   
0.216426121624680   0.870488692351886   -0.000000542857283   0.000000839195685	  -0.000000293590966   
0.180153423692040   1.061461823994769   0.000001199480327   -0.000000671128363	  -0.000000531279964   
0.258001143885522   0.931502868097331   -0.000000128693232   0.000000466284207	  -0.000000335833678   
0.187860627253495   1.087659953991984   0.000001346617004   -0.000000870823767	  -0.000000479295614   
0.197784366941287   1.073153665946581   0.000001147051468   -0.000000669314516	  -0.000000480381712   
0.186017837083231   0.987985113040317   0.000000255087723   0.000000274680932	  -0.000000527988031   
0.139850994406939   1.019329546184293   0.000000972636555   -0.000000255968045	  -0.000000717743061   
0.213716925382620   1.185682644925990   0.000001461575343   -0.000001145512109	  -0.000000319076693   
0.120639286325030   1.017907020301138   0.000001152573027   -0.000000325020486	  -0.000000829230815   
0.311586201525264   1.256188297601057   0.000001062315323   -0.000000821790699	  -0.000000242058855   
0.288961861081162   1.145760171772365   0.000000950817785   -0.000000634604113	  -0.000000317829545   
0.093090990182685   1.042067211250991   0.000002547715569   -0.000001616593420	  -0.000000944427814   
0.173089359140695   1.016785088236610   0.000000691884620   -0.000000108956544	  -0.000000583080059   
0.292146628655118   1.167909127326621   0.000000997615741   -0.000000697024443	  -0.000000302273246   
0.131435055043750   1.041903265533215   0.000001554483289   -0.000000833724413	  -0.000000725764483   
0.230251753719508   1.229386265788393   0.000001390257584   -0.000001122406715	  -0.000000270297248   
0.181863760613245   0.906630643209110   -0.000000579870693   0.000000974792241	  -0.000000390803771   
0.129995248215470   1.305435310458625   0.000001722664105   -0.000001569042996	  -0.000000155696080   
0.153810326828877   0.944728650313414   -0.000000440634013   0.000000985489783	  -0.000000539198081   
0.197266911280459   1.069116225763135   0.000001118211299   -0.000000635031383	  -0.000000485704222   
0.221657592256503   1.152306052487541   0.000001347532374   -0.000000994359376	  -0.000000356102945   
0.126147900828377   0.973416008799681   -0.000000131146481   0.000000871755921	  -0.000000733712854   
0.200065361470720   0.871486276269865   -0.000000624593823   0.000000933141935	  -0.000000305396124   
0.243551466831928   1.046839800011725   0.000000672763001   -0.000000257843711	  -0.000000415678895   
0.170145786021991   0.936085925199246   -0.000000422299481   0.000000905107134	  -0.000000478165441   
0.313227584025691   1.013701185219426   0.000000315409584   0.000000007882623	  -0.000000323115220   
0.165782797802821   0.847023348198593   -0.000000895286335   0.000001171289388	  -0.000000272490296   
0.152007628588467   0.976022065906866   0.000000040534574   0.000000587210359	  -0.000000623671413   
0.340947084228890   1.011928614507818   0.000000278727269   0.000000017942037	  -0.000000296487485   
0.159891073918979   0.918122732810677   -0.000000668176116   0.000001123638762	  -0.000000450074652   
0.183114748673601   1.103034447765804   0.000001491378493   -0.000001033642852	  -0.000000461775794   
0.212474900391691   1.053498774780925   0.000000877344937   -0.000000410569142	  -0.000000468264050   
0.176961716182069   0.931411768760263   -0.000000423717374   0.000000881907702	  -0.000000453883335   
0.143649529386810   0.831839488252347   -0.000001055502200   0.000001299737276	  -0.000000240813262   
0.183547215809842   0.995883019596986   0.000000361402416   0.000000181787063	  -0.000000541845963   
0.142382143607792   0.824242624058818   -0.000001054567067   0.000001283861267	  -0.000000226109595   
0.148338048472058   1.078979113122328   0.000001768261436   -0.000001201145669	  -0.000000573036957   
0.130195323179763   1.097999773812047   0.000002209476006   -0.000001671184062	  -0.000000546307820   
0.177574780249998   0.932131505112741   -0.000000413344508   0.000000871962900	  -0.000000454353606   
0.197580992337135   0.978404652509804   0.000000141653050   0.000000348419039	  -0.000000488087802   
0.230606553733879   1.024116929574551   0.000000542240313   -0.000000102424335	  -0.000000439975315   
0.057914001902498   0.927143230649130   -0.000002910000032   0.000003529426124	  -0.000000599061680   
0.220361146956289   0.958000308476099   -0.000000025514477   0.000000445537934	  -0.000000417931484   
0.220647233813057   0.903377457299606   -0.000000390313006   0.000000734160614	  -0.000000341086342   
0.275870675777158   1.089945579017240   0.000000791918137   -0.000000434529494	  -0.000000358617708   
0.097994253711538   1.048975622855501   0.000002534895700   -0.000001677291050	  -0.000000870411116   
0.269698519132191   1.078720723519564   0.000000761418289   -0.000000392553211	  -0.000000369997411   
0.184185596266894   1.034216002217359   0.000000859794172   -0.000000316248538	  -0.000000544769807   
0.160055872761213   1.165959123805038   0.000001885761255   -0.000001534984713	  -0.000000355441996   
0.239665102844296   1.153544901158505   0.000001231990754   -0.000000890670741	  -0.000000343830726   
0.263849401489993   1.237741715485263   0.000001233844751   -0.000000975002026	  -0.000000260856220   
0.207633903594985   1.071786088645284   0.000001059308297   -0.000000597799642	  -0.000000463765719   
0.255428502039040   1.011930662511005   0.000000388710463   0.000000007029305	  -0.000000395492911   
0.287581349340667   1.010393922278479   0.000000330061187   0.000000021158061	  -0.000000350970838   
0.232178647342800   1.011226638136592   0.000000428956219   0.000000006096318	  -0.000000434765121   
0.215402332428144   0.993621940762247   0.000000295892663   0.000000165614369	  -0.000000460478011   
0.290888353820809   1.333964743311834   0.000001158910873   -0.000000961183311	  -0.000000199169485   
0.214987043076724   1.009106174115216   0.000000448805021   0.000000020360854	  -0.000000468773354   
0.158737512439210   0.879096148503954   -0.000000892896587   0.000001243576777	  -0.000000346042983   
0.270900893938223   1.030476337687096   0.000000478752148   -0.000000102746540	  -0.000000376169675   
0.251174219176214   1.065534642662302   0.000000765401757   -0.000000367859547	  -0.000000398671364   
0.198209825523837   0.908256964060272   -0.000000470927849   0.000000848678242	  -0.000000374289124   
0.187149287457187   1.061358177605555   0.000001134172079   -0.000000621538156	  -0.000000515244775   
0.202161948626786   1.122273996462593   0.000001401840355   -0.000000995260520	  -0.000000410000681   
0.221433188559476   0.907862818296704   -0.000000363938307   0.000000713745395	  -0.000000347077138   
0.187004283050036   0.926465506299502   -0.000000406836261   0.000000836431065	  -0.000000425743390   
0.106386287060607   1.029747341192365   0.000001771231688   -0.000000871443485	  -0.000000906215644   
0.186401805236094   0.947332123274435   -0.000000220270503   0.000000691578688	  -0.000000467787023   
0.135231278532353   0.975673531830861   -0.000000027139754   0.000000727587136	  -0.000000694914973   
0.125845513654096   1.040312093628088   0.000001623086191   -0.000000872066558	  -0.000000756489771   
0.200114722716355   0.967307895070309   0.000000025398183   0.000000446084297	  -0.000000469122290   
0.116780196888135   1.152201165105818   0.000002399704549   -0.000002034736195	  -0.000000371683000   
0.174845207849390   0.837393295159364   -0.000000841088036   0.000001097935237	  -0.000000253745644   
0.127579216357436   0.907455838661612   -0.000001117143848   0.000001583621882	  -0.000000458883618   
0.128055632643359   1.244466789537021   0.000001933999488   -0.000001725242660	  -0.000000211912883   
0.203773427488967   1.069626251195307   0.000001071179440   -0.000000600692249	  -0.000000472799777   
0.233864520544285   1.027573918529829   0.000000560576159   -0.000000126708894	  -0.000000434126215   
0.230961012569307   1.045351530812782   0.000000714396501   -0.000000278116571	  -0.000000437151806   
0.219921739808871   1.000258066581178   0.000000353799556   0.000000101623886	  -0.000000454693758   
0.264694588271201   0.829371013317210   -0.000000449187064   0.000000670615225	  -0.000000219708194   
0.279067465227936   1.207258521132457   0.000001133056247   -0.000000854235319	  -0.000000280727084   
0.155598367766118   0.943924289720570   -0.000000437024551   0.000000974790471	  -0.000000532237323   
0.227448819681529   0.858226183794287   -0.000000527160992   0.000000799046329	  -0.000000269456172   
0.208004516306012   0.993905372257318   0.000000306464214   0.000000171628842	  -0.000000476990737   
0.149687995076027   0.978531986742849   0.000000080876173   0.000000560969139	  -0.000000637837695   
0.198084817319913   1.043468824281937   0.000000872469118   -0.000000369264789	  -0.000000504603931   
0.266952537368754   0.912936029659466   -0.000000199235325   0.000000508596363	  -0.000000307602608   
0.216722007603201   0.932450489210149   -0.000000230816622   0.000000623409804	  -0.000000389920029   
0.166070315995251   1.033238240973889   0.000000982995704   -0.000000383854722	  -0.000000600836138   
0.174104760760887   0.984482585487545   0.000000208495444   0.000000353475324	  -0.000000559633495   
0.164181853016840   0.930061253834177   -0.000000525212566   0.000001005335018	  -0.000000475023065   
0.169007194487319   0.843433448883716   -0.000000875486268   0.000001144095651	  -0.000000265255391   
0.211257073741573   1.091626785901422   0.000001169369545   -0.000000734141061	  -0.000000437888145   
0.294407982717827   1.028700750951548   0.000000419117101   -0.000000072678893	  -0.000000346503358   
0.248375608807305   0.987321800756486   0.000000219456889   0.000000177474885	  -0.000000396026628   
0.226321125846616   1.013910856957456   0.000000465900321   -0.000000019032244	  -0.000000446673766   
0.140997731945651   1.059838480615554   0.000001678566050   -0.000001040889932	  -0.000000643376025   
0.221472259920642   0.924484415041731   -0.000000267403297   0.000000641744159	  -0.000000371714795   
0.187297391195317   0.870733514620051   -0.000000703569071   0.000001018645724	  -0.000000311587112   
0.268105845014398   0.937046410971689   -0.000000081703824   0.000000413254358	  -0.000000330008784   
0.126258133623939   1.094148167356527   0.000002268064903   -0.000001711175357	  -0.000000565405346   
0.339832501797054   1.063345625608765   0.000000485596804   -0.000000182982152	  -0.000000302990350   
0.200373731517221   0.964717390863933   -0.000000000683618   0.000000468323068	  -0.000000465195422   
0.130290921925026   1.050411341081168   0.000001728163253   -0.000001025954406	  -0.000000708367671   
0.187519478516180   1.049347673019068   0.000001008854112   -0.000000484856130	  -0.000000526005857   
0.122522633999464   0.824929365423086   -0.000001204492609   0.000001425686872	  -0.000000217852524   
0.245393630203656   1.107366980309908   0.000001025991119   -0.000000647003618	  -0.000000380997297   
0.150401767869472   1.135579054471456   0.000001986569069   -0.000001570232350	  -0.000000422070263   
0.265910659976128   1.006398682825404   0.000000334824591   0.000000043826374	  -0.000000378288570   
0.094657414538185   0.997569919675670   0.000000639433089   0.000000417477286	  -0.000001051337172   
0.207193611956393   0.994774449815121   0.000000316505344   0.000000163988280	  -0.000000479420226   
0.106570474930341   0.892206310218350   -0.000001503713367   0.000001917618196	  -0.000000405884866   
0.134799933662332   0.896454968825778   -0.000001078952456   0.000001497497374	  -0.000000412043366   
0.187073749776632   1.021111479845812   0.000000680453842   -0.000000140674695	  -0.000000540108305   
0.183885262272194   1.155791439746281   0.000001656513106   -0.000001290710336	  -0.000000369832096   
0.163185141193351   1.051132332304975   0.000001258343473   -0.000000671029447	  -0.000000590551739   
0.252964002111387   1.053586460992542   0.000000681785555   -0.000000282791432	  -0.000000399820485   
0.205504784741736   0.847907449206104   -0.000000652780217   0.000000919463724	  -0.000000263955410   
0.253379617361810   1.059939583443744   0.000000720868989   -0.000000324348474	  -0.000000397491659   
0.329773948388720   1.187121159959828   0.000000895511458   -0.000000623128850	  -0.000000273717876   
0.232863190011857   0.954670342783933   -0.000000030200325   0.000000425659565	  -0.000000393571596   
0.166264728536767   1.050818640261696   0.000001220686258   -0.000000641917029	  -0.000000581806542   
0.257695547520640   1.034834602385501   0.000000541403528   -0.000000146632331	  -0.000000395096789   
0.171263206476319   0.959511493508425   -0.000000144009029   0.000000675476078	  -0.000000527581363   
0.263284732271714   0.982435043850988   0.000000180883541   0.000000191003247	  -0.000000370997633   
0.247975861425385   1.110943235244452   0.000001027588082   -0.000000654082363	  -0.000000375507612   
0.165437216751525   0.874223689363845   -0.000000850797477   0.000001185848747	  -0.000000330797522   
0.235446376645397   1.023893580596807   0.000000525756952   -0.000000094814441	  -0.000000431072101   
0.176266721244213   0.969980086308828   0.000000009513931   0.000000526151080	  -0.000000532539905   
0.108828740453049   1.000990981071260   0.000000710224882   0.000000212228282	  -0.000000919517500   
0.212699353122544   1.209116740221268   0.000001483045596   -0.000001194122640	  -0.000000291776855   
0.178537863330688   0.973913720983458   0.000000066207014   0.000000468767167	  -0.000000532156100   
0.187785987266085   0.969243011515576   0.000000024758124   0.000000478673646	  -0.000000500740048   
0.198633957138995   1.064393689422694   0.000001066996009   -0.000000581599110	  -0.000000487696747   
0.153536460416518   1.095812353092656   0.000001813539264   -0.000001299680885	  -0.000000519682624   
0.222053759211392   1.003419654181450   0.000000379815094   0.000000072546170	  -0.000000451764989   
0.264083332139209   1.023535167644825   0.000000450223829   -0.000000065300709	  -0.000000384952052   
0.288119848211731   1.177383406664696   0.000001037437346   -0.000000741044223	  -0.000000298156859   
0.158327012999705   1.062240945989297   0.000001452611657   -0.000000870857949	  -0.000000586039999   
0.146302431471785   1.040513430947367   0.000001306903540   -0.000000645298244	  -0.000000665058948   
0.191653808207092   0.993570604617520   0.000000320899949   0.000000197742043	  -0.000000517292576   
0.230662397941469   1.065051197011040   0.000000863156470   -0.000000435030200	  -0.000000429595341   
0.133757899194923   0.982639704343366   0.000000129138236   0.000000595022725	  -0.000000719354463   
0.266842175993379   0.966815975280449   0.000000083929576   0.000000273234798	  -0.000000356019214   
0.251783102303655   1.132128446765056   0.000001091640282   -0.000000738933632	  -0.000000354846533   
0.152549595284119   0.997943238984453   0.000000455207234   0.000000200174824	  -0.000000653565307   
0.182690669811205   0.941102953839841   -0.000000299522374   0.000000766799507	  -0.000000463430799   
0.200176507779510   1.005169587186902   0.000000442720458   0.000000059819781	  -0.000000501910468   
0.070431916414192   0.900088388679768   -0.000002285629911   0.000002709433520	  -0.000000412832726   
0.113609386944713   0.895154172403113   -0.000001383251121   0.000001808949230	  -0.000000417863545   
0.208341528359835   0.945579980937107   -0.000000157445060   0.000000582848507	  -0.000000422690364   
0.121845592756727   0.848158435995844   -0.000001267374001   0.000001539928652	  -0.000000268165017   
0.290077144845891   1.204259224023526   0.000001080523517   -0.000000802962407	  -0.000000279337538   
0.196190714584684   1.025876714239990   0.000000693110860   -0.000000178434928	  -0.000000515187089   
0.190427913348173   1.044098546197184   0.000000930570049   -0.000000409519317	  -0.000000522686140   
0.160398774926938   0.934599528774918   -0.000000508336415   0.000001008664257	  -0.000000495005517   
0.170624325918315   0.962114805311259   -0.000000112358958   0.000000650636978	  -0.000000534474211   
0.167864898449755   0.814846503289943   -0.000000881760068   0.000001100716935	  -0.000000216278431   
0.289997903124345   1.059028108724062   0.000000588255378   -0.000000237303850	  -0.000000351546156   
0.213266154830454   1.066325442525059   0.000000977520756   -0.000000521170210	  -0.000000458266811   
0.173122156318435   1.308191634376136   0.000001569878798   -0.000001388922316	  -0.000000183022415   
0.211497188441592   1.168318474269538   0.000001453881231   -0.000001115721527	  -0.000000341317071   
0.287534177977576   1.140691783939288   0.000000941379574   -0.000000621156874	  -0.000000321825251   
0.109423617778979   1.031335052912645   0.000001746525345   -0.000000873546561	  -0.000000879255165   
0.135757851962913   0.886651374885954   -0.000001103637611   0.000001488677058	  -0.000000379069282   
0.187949109514714   0.982062626133669   0.000000180083727   0.000000338534163	  -0.000000516556318   
0.214635011992163   0.914733986209471   -0.000000353598988   0.000000722055231	  -0.000000365559759   
0.210949918800693   0.904727654357847   -0.000000426452224   0.000000783001737	  -0.000000353512124   
0.131911790640487   0.990760170648532   0.000000328052774   0.000000421157894	  -0.000000745472227   
0.197292745140513   1.105182421410478   0.000001365053434   -0.000000928632849	  -0.000000439848422   
0.184566617500206   0.916145227341438   -0.000000499276618   0.000000911174699	  -0.000000407882167   
0.227515478875995   0.923009898358150   -0.000000255878826   0.000000620254503	  -0.000000361897540   
0.186813983392725   1.050561420022860   0.000001027398531   -0.000000502781180	  -0.000000526714019   
0.162197254110025   0.903550501696416   -0.000000751090087   0.000001163029148	  -0.000000406875515   
0.109551547979852   1.023559263569581   0.000001505771430   -0.000000610554456	  -0.000000899391954   
0.202383219437880   1.040616294594310   0.000000817424862   -0.000000322532673	  -0.000000496058399   
0.242652668308067   1.032327330349907   0.000000569464450   -0.000000150989748	  -0.000000418826352   
0.205963625818212   1.035711326539067   0.000000748746296   -0.000000259941548	  -0.000000489675667   
0.216214273170950   1.178568440058599   0.000001436349140   -0.000001112348516	  -0.000000327001458   
0.284988466321762   1.020228061780931   0.000000389467610   -0.000000032932702	  -0.000000356464390   
0.228375406435140   1.246733558077836   0.000001400789883   -0.000001149040914	  -0.000000254090903   
0.222700573718241   1.138329842455150   0.000001299338991   -0.000000930401961	  -0.000000371802827   
0.195088172073506   1.181693674275592   0.000001589744935   -0.000001265514683	  -0.000000327687387   
0.125171533808377   0.805795928957808   -0.000001128986073   0.000001317760596	  -0.000000186100435   
0.190560482530763   0.941560184056185   -0.000000258266959   0.000000710492906	  -0.000000448758290   
0.199628343075466   1.020474806517977   0.000000617111605   -0.000000110534415	  -0.000000506761115   
0.381523925532858   1.166757673765220   0.000000696824305   -0.000000439955744	  -0.000000257739128   
0.211402764194638   0.922628383739597   -0.000000317681367   0.000000702969851	  -0.000000382344710   
0.202548735629699   0.900676948794714   -0.000000489822819   0.000000848617457	  -0.000000355494052   
0.178195686242538   0.905870949624517   -0.000000609960945   0.000001007807742	  -0.000000393567047   
0.334978028382363   1.229525329451312   0.000000951656874   -0.000000701851175	  -0.000000251166659   
0.246144421240119   0.945400296666613   -0.000000070602479   0.000000437058889	  -0.000000364664551   
0.157878710761472   1.111297562146538   0.000001830262700   -0.000001360008527	  -0.000000475828994   
0.299716455058127   1.050166451382544   0.000000517737571   -0.000000176612207	  -0.000000341518641   
0.144923165927867   1.116855471084053   0.000002029020617   -0.000001562116863	  -0.000000473332347   
0.218387045721036   0.874391095900592   -0.000000521070034   0.000000822120888	  -0.000000298318988   
0.141629685670946   0.940992257515705   -0.000000601131529   0.000001168197098	  -0.000000560164439   
0.167227799797536   1.085014110608508   0.000001554784214   -0.000001038854011	  -0.000000520529861   
0.279574729781571   0.988724584834547   0.000000213402823   0.000000140026677	  -0.000000352769296   
0.239874522178962   0.983676866084199   0.000000195032196   0.000000213642559	  -0.000000407592343   
0.153712662494624   0.833519486018544   -0.000000983264475   0.000001232778529	  -0.000000246173948   
0.192022794279254   0.990022552713751   0.000000277190719   0.000000237794499	  -0.000000513446781   
0.277497622445358   1.034844240419153   0.000000489293063   -0.000000121811860	  -0.000000367710163   
0.208685865171053   0.998673761245067   0.000000355409334   0.000000123796516	  -0.000000478322669   
0.231242676642558   0.977262044021746   0.000000143958455   0.000000275123546	  -0.000000417712661   
